Class,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Id,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis
1,85.16,268.16,7774152474,3.611766988,90,3.654253285,531.16,57.69739394,-76.84,608,37.95931701,195.1946029,-0.201899704,6558771173,0.100661479,5671.548924,148.3113617,11.89500727,3569.660326,-35.7760291,30.94722213,3.682515293,0.785257602,1.324610524,2.121550379,1.811881188,0.021437682,6.298188421,-0.2353685,0.875877131,0.526540396,0.57091978,0.446278519,0.046794895,4.488496406,8.657434356,14595.75524,0.095589879,9.877124821,145.2862903,2.560727351,0.024999006,0.010977283,4.746043009,96559.28152,0.619749267,0.747229535,0.654845992,0.810227826,116.8572433,0.00920552,791.1888254,0.072947522,16.50329303,129.0713627,36484.40227,5346962.034,272.7616717,0.017570266,2707.668265,0.249646714,0.510920031,65.60607158,0.008914818,6.946890096,0.053155983,36130.48994,7.484201072,14815.89618,0.072612348,16.75291514,20539.06878,9.154216154,146.4303155,74.08858514,11103.5008,0.63423987,0.010482714,0.065948926,8.877281455
1,118.08,300.08,7839108363,3.59266069,88,3.832591748,504.08,57.43099498,-71.92,576,37.57347265,222.834358,-0.526009445,6613572106,0.10186536,5700.332691,153.5529098,12.11659699,3668.211979,-80.47895716,30.51508825,3.575308188,0.787351766,1.243875447,2.074133469,1.920223892,0.024057254,6.174878512,-0.25433073,0.889996965,0.555981364,0.594727304,0.446677592,0.054466196,4.458877535,8.522599109,10846.26027,0.09532163,10.17025011,148.2360001,2.955742593,0.030383325,0.012912497,4.83735624,68821.00954,0.590285665,0.719134854,0.856658524,0.790830835,115.2812417,0.010905706,684.249749,0.076324568,14.24528411,114.0312326,47739.43436,7407899.862,336.6733134,0.023657001,2218.245064,0.247433917,0.50737708,56.46841288,0.011357559,6.842449036,0.05678687,47429.33267,7.593617725,10000.94383,0.063348834,21.10149051,16081.58624,9.196493357,150.9186931,90.03289395,14172.59877,0.740108616,0.01180037,0.064558726,8.004985071
1,78.56,259.56,4539216454,3.576376352,94,3.592962661,527.56,57.81997174,-73.44,601,39.06279745,190.306022,-0.431561606,7642558569,0.10184393,5522.482737,120.3542835,10.68379559,3015.026876,-78.30424144,28.82640234,3.992279465,0.754720642,1.417013897,2.209574787,1.937346977,0.019755068,6.339490087,-0.197042392,0.853715864,0.498490507,0.547882233,0.447051017,0.044243737,4.417115902,8.20467045,9505.514847,0.097543909,9.576767619,119.1979682,2.155955265,0.035665737,0.01892209,4.595184466,64288.13495,0.654493428,0.777676989,0.469211492,0.834675245,99.16198074,0.016508756,718.0443273,0.070107823,17.02768718,111.5113259,17665.49404,2141463.496,170.548572,0.031654825,3257.632884,0.318066089,0.582705305,67.48957424,0.01714827,6.528767704,0.081716346,17515.73877,7.303100101,9781.164709,0.078039547,14.14507949,12764.71084,8.917503742,119.3097993,60.11888045,7098.065592,0.791230694,0.017905225,0.091723172,10.5722458
1,77.84,185.84,3720688271,2.846584218,51,5.045395955,353.84,34.74894512,-62.16,416,21.67192805,143.6929478,-1.068669202,3139010080,0.176576914,2237.271373,83.28686484,8.99121563,681.242225,-42.1378503,11.22093875,1.442130411,0.766784711,0.790476526,1.61165243,0.788990477,0.061591478,4.776584502,-0.255678473,0.847758959,0.662717063,0.682509606,0.461867684,0.128516082,3.63610442,3.16576729,17603.99706,0.155127454,4.438102151,80.77690731,4.400162791,0.068653571,0.020867763,4.484749506,57036.57695,0.487420799,0.627261656,1.539806082,0.717409948,56.46845876,0.016508109,514.6052385,0.096277874,8.557045751,69.58690365,155933.1444,13772427.47,1865.208627,0.044709676,1244.637044,0.232860064,0.490501733,33.08115075,0.022835798,6.56771663,0.029661652,154796.54,7.049947052,9247.928318,0.051320642,28.7584079,31818.98331,3.666588856,83.11818046,143.0601002,12543.5908,1.894981697,0.018402375,0.03840331,2.709430153
1,108.08,278.08,8330102196,3.489885489,84,3.852075542,523.08,54.08633912,-66.92,590,35.51918146,211.8434889,-0.609200234,7027805839,0.109951978,4985.351359,142.9523394,11.72759596,2655.922813,-89.68111336,25.37917622,3.743603392,0.737643697,1.318921097,2.125448018,1.891362372,0.024937734,6.101096692,-0.20948393,0.836662131,0.531119283,0.574558301,0.445744796,0.057573049,4.30665296,7.280694903,14223.59529,0.102833017,8.819837131,137.6657179,2.605666794,0.027246388,0.012533921,4.643474283,87410.69428,0.618586107,0.744078616,0.676946539,0.809111677,109.5010787,0.010668323,824.3111377,0.075812668,14.85502003,115.9321254,32851.08802,4966698.449,234.3305763,0.02185791,2616.466569,0.240638882,0.500666372,58.11068826,0.010675535,6.943654783,0.058577293,32559.65322,7.351137479,13036.84456,0.070234808,17.69225452,20409.06631,8.058923687,140.4709242,76.27529658,11507.10178,0.648127151,0.011692478,0.068366762,8.294694195
1,96.46,279.46,8145341364,3.564423102,93,3.614763279,492.46,57.52741253,-75.54,568,38.86579742,206.572334,-0.611370689,7202590292,0.101545496,5476.369182,160.2035048,12.40405081,3103.619564,-98.75255942,29.0589631,3.704657746,0.770698885,1.283181921,2.101491176,1.944439101,0.023128865,6.172060932,-0.23947227,0.874984027,0.54411341,0.58510744,0.445699681,0.051715126,4.41675168,8.190905212,13380.63658,0.095775544,9.679212119,154.8115488,2.798778048,0.024840813,0.010495727,4.763961087,86267.78373,0.602975596,0.730325541,0.771365689,0.798688221,121.3844373,0.00881563,809.2934841,0.07263449,14.87610185,130.7156704,31621.11506,5485934.8,199.9051494,0.016230962,2723.765392,0.244459288,0.504045876,66.04333442,0.00831983,6.916550228,0.05837114,31327.61807,7.52203369,12588.08513,0.065946947,19.67471316,19383.20741,8.844260406,158.0932828,83.859421,14147.38413,0.622200028,0.009814004,0.066830625,9.1084543
1,75.6,312.6,9105836687,3.949568564,115,5.51936781,788.6,74.29564689,-75.4,864,48.712792,229.9966721,0.466910014,7682264963,0.080565663,9949.758592,180.3837224,12.9573859,16273.61779,141.5760658,53.95278465,4.004625736,0.85875281,1.416212529,2.185181815,1.875162775,0.015923334,6.724138399,-0.269466092,0.919829478,0.502424228,0.551446664,0.440777319,0.039918782,4.824731005,14.4893526,10249.5871,0.077283557,16.83789317,177.7887246,2.332464378,0.021420619,0.010077115,4.987118641,87290.64164,0.645969508,0.76972009,0.549842879,0.826625685,145.9241393,0.008529555,709.5926405,0.065605828,25.13884748,164.0085984,25935.63369,4828633.73,160.7147084,0.014166448,2782.503328,0.257258074,0.519376491,85.21511955,0.007273295,7.104140523,0.062833308,25682.34246,7.716533083,13635.40743,0.079212071,13.85417594,13868.41208,16.00048165,179.4446258,62.67622489,11667.35797,0.515466883,0.009743762,0.074889927,12.51907685
1,57.24,261.24,4899158815,3.726993659,93,3.738093007,568.24,62.67819785,-93.76,662,40.27031944,189.1032054,-0.181889327,7249731864,0.095177088,6874.825829,136.6844082,11.42136957,4178.716764,-49.30849619,32.41855824,7.474656122,0.617804929,1.914106455,2.569992046,3.676365034,0.015562138,6.821220378,-0.12915054,0.742729291,0.426597166,0.48914586,0.399612353,0.039692058,4.487917966,9.97330359,10185.93558,0.090272039,11.81898471,138.251842,1.819697963,0.02447131,0.015351757,4.577412451,81363.46032,0.716273838,0.823749181,0.323569853,0.869720251,119.7986178,0.013859429,1114.578989,0.062616797,20.19522692,137.6959551,7043.204551,1005338.148,53.74845028,0.025002373,5881.278652,0.330408913,0.594346729,82.80544491,0.015268064,6.608302772,0.129926059,6983.965585,7.208313352,12787.38487,0.093337894,10.93527278,13039.35626,11.09344871,138.9659127,42.09981679,6082.025467,0.422793311,0.014612673,0.132572614,18.24360654
1,145.94,422.94,14031563758,4.102279818,128,3.614539852,721.94,84.53164252,-88.06,810,55.29697232,319.4061422,-0.714058435,18087562396,0.071729671,12112.67969,295.2230793,16.7880435,15399.88801,-405.1080054,62.64627013,9.157651872,0.741847451,2.175998862,2.710081852,4.249092982,0.009780486,7.42677962,-0.160725662,0.829015288,0.383704178,0.454545649,0.372281837,0.024860304,4.932386589,17.9509805,8055.737069,0.068996757,20.3545449,288.3366432,1.651548962,0.01039288,0.006998513,4.849456531,87827.76243,0.748211847,0.848801525,0.246752916,0.886952891,253.8751714,0.006397728,1017.301456,0.050539096,30.06663811,251.5320185,4723.268369,1577886.659,15.26739234,0.011475431,6930.877291,0.344322981,0.608099052,153.7165953,0.007413672,6.858783478,0.146353345,4676.581506,7.382392145,14881.81933,0.108202297,7.786124651,9865.483812,19.45914742,290.9163789,32.10246697,9934.036587,0.153665028,0.006727434,0.150226325,39.54926198
1,102.52,327.52,9862454511,3.708483697,94,3.978060877,628.52,67.25695297,-103.48,732,42.41914035,256.7304392,-0.771266952,10067921627,0.101462002,7985.922106,245.688832,15.39913247,6842.587987,-241.2373672,39.40447162,5.228497718,0.758108617,1.479579447,2.281091563,2.887166066,0.024618586,6.394483479,-0.216856319,0.85403284,0.519099339,0.564885388,0.423457849,0.067844708,4.485161887,11.15824234,10141.75245,0.090669254,14.196911,235.7073667,2.751061718,0.015348594,0.006598909,4.881661442,71788.44132,0.627982674,0.744443622,0.786701332,0.814771707,188.399249,0.005632831,700.7802977,0.062081883,22.62982113,208.3863395,20059.91566,5425914.804,79.15989344,0.009289042,2939.85365,0.260440614,0.522897569,111.8853987,0.004608996,7.103445933,0.075437401,19884.19349,7.571154763,10033.38251,0.067052826,20.60119747,15182.16524,12.85552014,241.6493979,79.03905529,20924.8306,0.361041379,0.006183911,0.081402672,17.48606799
1,172.7,690.7,41514051901,5.041809514,272,2.83543518,1229.7,159.9857321,-181.3,1411,112.3755929,475.4120368,0.096397401,37247104671,0.035045263,39898.36978,727.9237283,26.11636382,130336.1645,237.5798639,215.9334346,32.5716489,0.736023286,4.013920151,3.486287863,15.23083747,0.002592358,9.279448235,-0.151910846,0.841720232,0.264093189,0.347778621,0.263334175,0.006453128,5.91689681,62.12627088,5742.571499,0.034617574,65.23696456,729.0990316,1.387615305,0.003344915,0.002499768,5.550485476,138927.2902,0.833844524,0.902973908,0.148856359,0.929073445,678.5155561,0.00234495,1637.751019,0.030636219,80.8154653,742.6487897,291.2760485,189352.4574,0.520484947,0.002979323,19439.74829,0.36364526,0.625503763,463.7798563,0.001962856,7.474581639,0.291043517,279.4705551,7.940992509,28488.35098,0.155100263,4.814433942,6437.00882,63.90045725,726.8758309,17.22369703,11954.10689,0.036592556,0.002467819,0.25928291,191.6065089
1,151.94,434.94,18200905938,4.142009733,148,3.150722207,674.94,89.05689165,-113.06,788,62.04956648,327.3654972,-0.61929521,18580090213,0.066805566,12443.09587,344.8983571,18.16200834,14760.94612,-362.1912333,66.58303747,6.487490894,0.819747977,1.793178614,2.47423736,3.080106589,0.011036845,7.202468117,-0.230020576,0.898641205,0.443741738,0.503846012,0.403147875,0.027577209,5.00196,18.26763209,8883.773407,0.064745952,20.58247748,327.5021254,2.007950725,0.008619837,0.004919947,5.019214294,97116.07628,0.698725389,0.807581567,0.417998026,0.858582636,275.6064044,0.004379047,871.4318442,0.055455762,25.57465749,252.704531,8062.79566,3293726.064,21.08006381,0.007836347,4334.246659,0.275820711,0.540103477,136.7653414,0.004091515,7.16196927,0.092525098,7945.985426,7.677184795,15456.58421,0.091009416,11.88553356,11345.92333,19.98052885,336.6040333,47.92009303,18795.85168,0.158564975,0.004682595,0.102734277,28.32834071
1,96.1,272.1,8028876369,3.459189857,79,4.127564712,564.1,54.21250024,-75.9,640,34.34628478,208.0474763,-0.816545316,6773672507,0.115366376,5210.576594,162.9814656,12.54248205,3074.637958,-118.9203327,25.99071637,3.345226745,0.765567531,1.203418917,2.044814039,1.807711573,0.029731417,5.927121746,-0.234529424,0.862844667,0.564376677,0.601497674,0.449784685,0.069404167,4.269764626,7.333985778,13996.03394,0.105351938,9.378581141,156.1458405,2.993677791,0.025586459,0.010141937,4.735616295,79849.49509,0.587243585,0.714295548,0.873714774,0.788854191,120.4886046,0.008428143,773.6028557,0.076179503,14.81838664,130.7787297,41914.27848,7340664.723,254.2744467,0.014990001,2384.249828,0.234785803,0.492271726,64.56845049,0.007251914,6.952464077,0.054745706,41580.62176,7.43967502,11544.26897,0.062235269,21.81612513,21399.77047,8.417501296,160.2008205,92.85263135,16052.58954,0.663434191,0.009459926,0.062486262,8.528978671
1,151.16,607.16,42402767277,4.80854373,227,2.999519571,1063.16,138.7297326,-157.84,1221,96.6678128,440.1291888,-0.400365292,38044475035,0.042089583,30479.40452,614.5992268,23.9945707,87591.63467,-1018.758503,170.9761463,15.56695297,0.832054238,2.675165821,2.979130643,8.030084531,0.00459382,8.488852484,-0.221095816,0.922920436,0.353404423,0.427381302,0.340487165,0.010519769,5.701323026,46.63577482,7819.106415,0.041655936,49.87414672,611.8298302,1.633864424,0.005327225,0.003415648,5.499154168,144626.8549,0.765464707,0.857475097,0.251042227,0.895502784,548.5619676,0.003114157,1265.555337,0.033120184,69.0594962,568.6266258,4166.71817,2518870.121,9.091601599,0.004936144,13207.5835,0.345648727,0.608689393,340.1614194,0.003072499,7.444186276,0.174563944,4133.901772,8.110306906,24714.87523,0.112907961,8.430392238,9213.157245,48.85864839,609.2828447,30.57351047,17312.0273,0.090970556,0.003345968,0.171302723,99.6077335
1,111.66,284.66,10305446277,3.515838222,84,4.228831216,495.66,55.40830296,-64.34,560,35.39981829,215.432849,-0.794286849,8694332172,0.108707016,5432.409101,145.2603894,11.78714168,3720.238138,-128.1801658,28.67273538,3.395353095,0.784983026,1.267235861,2.072351061,1.689663002,0.024713319,6.094378548,-0.232970224,0.867845626,0.538012649,0.579968532,0.453505946,0.052565946,4.364237942,8.017022118,16764.65585,0.102115605,9.594706887,140.3221981,2.651973879,0.032787714,0.015514141,4.692315184,101669.401,0.606277643,0.738137073,0.689072429,0.80150853,110.5561533,0.0132564,902.3294078,0.075902541,14.67665382,106.8612046,45456.33933,6883678.845,329.1680949,0.032799826,2909.908311,0.244776944,0.50442347,52.1873475,0.01650275,6.898029377,0.053538456,45107.46557,7.371231911,15515.15165,0.069873592,16.88922853,24137.95805,8.779248235,143.1269602,77.8609027,11835.32183,0.743905212,0.014222293,0.064010404,7.482986492
1,69.38,272.38,5787673560,3.742667235,100,3.750440832,606.38,63.66616124,-72.62,679,42.15261961,195.2182013,-0.131147499,9744552747,0.091271455,6885.279128,122.4768716,10.72835999,4539.220799,-45.23620212,34.99899077,5.489926552,0.725727933,1.657639684,2.381032564,2.678859111,0.015484319,6.706410374,-0.176076593,0.837306604,0.453809243,0.511622683,0.427906766,0.034758519,4.575542661,10.12222933,10772.44046,0.08751494,11.82288716,122.4815,1.881109801,0.034444249,0.021167453,4.640835193,85957.94942,0.694618393,0.810593379,0.340483244,0.85823199,104.7940767,0.01894094,983.2615845,0.062672037,20.67066204,121.0930588,11037.45102,1445281.681,96.16367412,0.036662221,5391.587036,0.343653964,0.606661625,75.14285077,0.021409983,6.53876356,0.103307499,10943.75173,7.279344856,13607.27352,0.089599936,10.51935558,13861.12209,11.0996124,122.8942364,45.61991084,5714.169774,0.614555425,0.020041176,0.113125383,13.76963817
1,225.48,682.48,41161721353,4.859910272,225,3.188697248,1119.48,140.6707381,-155.52,1275,94.82226162,499.3739043,-0.414134213,48236392211,0.04099667,32342.89069,744.6838992,26.61151369,94589.46309,-932.4886285,169.5003138,23.55005164,0.752530317,3.390321771,3.270353997,11.28649807,0.00373793,8.819852635,-0.16495857,0.856783762,0.296607765,0.377912289,0.292814865,0.00942744,5.714664544,48.26259135,5884.012187,0.040131883,53.40402949,731.6931296,1.464619579,0.003404079,0.002485868,5.435786787,119468.6367,0.810616222,0.887989915,0.180252673,0.917926179,669.0494616,0.002323586,1289.494204,0.032781528,70.05306301,667.4178107,678.568131,493239.8404,1.040613214,0.003359459,13986.60815,0.355567626,0.618368311,403.4913779,0.002129694,7.417152666,0.238313341,660.9604042,7.873121807,22697.95708,0.137513371,5.595113179,6766.910324,51.83783122,734.8975585,20.90090876,15862.94432,0.038879931,0.002426589,0.22077169,149.9080692
1,9.74,75.74,588491179,2.150144507,33,3.937811654,192.74,20.75910734,-48.26,241,14.0153638,53.29373416,-0.517259745,496488716,0.276059083,728.3346957,20.00820394,4.378124212,59.95257825,-4.526832634,3.959397982,0.599268847,0.733664914,0.454110222,1.191527211,0.382855348,0.140168457,3.538876062,-0.300350806,0.828720863,0.786899725,0.792957809,0.362666091,0.274669973,2.903416056,1.139666707,22646.43886,0.232064355,1.601260914,19.34084468,11.00608994,0.747977124,0.09574925,4.412067192,36220.75342,0.354119363,0.469028103,5.334489258,0.605682639,11.33944902,0.06511603,383.992397,0.153658422,3.304640304,21.13405362,625225.1993,12864724.01,34963.24325,0.135945733,493.364946,0.197424948,0.442047477,9.152868928,0.057241878,6.051243084,0.012060869,618350.6727,6.672949907,8448.901129,0.040776747,44.98167948,57199.16589,1.247727217,19.98318525,264.1776794,5464.812349,16.78594047,0.081204816,0.018847668,0.362319299
1,96.98,298.98,10154612082,3.692996852,97,3.238665237,508.98,61.67390142,-67.02,576,41.17748663,216.5137093,-0.344298208,8567078819,0.092877012,6323.123166,145.098386,11.73207757,3930.346847,-69.86739698,34.09090989,4.280701556,0.774454415,1.458830621,2.216685584,2.001571178,0.018072308,6.48956741,-0.219091359,0.860932332,0.496690178,0.546879799,0.434907207,0.044093785,4.561155731,9.592902862,14860.0785,0.089062414,10.74118528,141.263071,2.324405146,0.026404576,0.013000528,4.728891604,109958.5859,0.646459464,0.769828421,0.542575002,0.826777247,115.4438451,0.011177055,891.8558704,0.07221505,15.75663693,118.262834,29574.94486,4492632.359,215.9267845,0.023399758,2956.323887,0.239378452,0.497739287,58.07672336,0.011902143,7.00308806,0.057013069,29267.29894,7.434334914,17407.63524,0.080361353,13.71538566,20118.7397,10.19677006,143.2517069,62.49808187,9504.137113,0.586149753,0.012343837,0.070984628,8.960166438
1,81.76,376.36,8851428335,4.195421321,139,3.085955352,718.36,88.01462256,-110.64,829,59.5149644,265.3463566,-0.196917991,13098265328,0.06533021,12677.27551,246.9497493,15.29383061,13247.75658,-154.32359,64.2772702,12.09350505,0.679765222,2.52601081,2.890276694,5.454788067,0.007445979,7.738686898,-0.133235241,0.782886178,0.344516476,0.42187582,0.340949449,0.018567025,5.013870379,19.09269381,6975.880207,0.063788951,20.96775036,248.6547464,1.527425913,0.010909631,0.007510717,4.849770288,85349.00843,0.777166264,0.869935966,0.194479206,0.902101439,224.1393957,0.00687536,1078.526089,0.04936498,31.14332824,249.1083852,2658.033184,675753.5535,11.66546319,0.010160307,7426.199561,0.339902946,0.604042642,151.7791833,0.006264182,6.920394904,0.173789922,2624.923821,7.328402991,15603.83088,0.124120677,5.976123275,8212.987321,20.37089806,248.8901006,25.17511037,6332.783685,0.155863832,0.007370459,0.173098809,43.16824645
1,110.1,273.1,9012927482,3.419275163,74,4.199221389,537.1,50.81438166,-70.9,608,31.89122322,208.7690292,-0.632296715,7603880828,0.118690201,4668.714341,139.0318393,11.57587619,2462.781944,-75.57946461,23.3726536,3.26381837,0.74839016,1.219480898,2.041362584,1.676994481,0.029212169,5.919542946,-0.221265589,0.843416775,0.553823272,0.593091226,0.450970972,0.068346891,4.232462614,6.659117991,16399.36302,0.109441063,8.429234739,135.611613,2.891579991,0.030306742,0.012470153,4.665418424,91070.52173,0.592324017,0.723185616,0.810496478,0.791556579,105.9136913,0.010409137,808.7968489,0.074958003,15.20323589,116.9008341,55749.07155,7969610.553,414.7043443,0.021742681,2588.39759,0.239888563,0.498628339,58.07758831,0.010628154,6.943405365,0.052178034,55381.76846,7.367352603,13537.38973,0.065463798,19.62138975,24544.18405,7.553735359,137.6713606,86.81505087,12478.16584,0.758606439,0.01162718,0.061538663,7.498127184
1,31.98,166.98,2927094754,3.104621003,67,3.388145577,374.98,42.01475498,-68.02,443,28.60910254,119.0481395,-0.55178741,2469483941,0.140100542,2878.766739,64.96811747,7.837171144,859.1672504,-39.12266447,15.86085581,1.677421623,0.807065962,0.868310401,1.685591386,0.885950672,0.041861126,5.249469796,-0.281856324,0.891411421,0.636555999,0.660317848,0.471235005,0.09083036,3.968264469,4.384569359,17625.93861,0.130662482,5.204146804,63.34396769,3.827014838,0.100822161,0.033730863,4.604216106,70592.51386,0.508435322,0.651905702,1.228439223,0.733054596,45.64321959,0.026731994,543.9222448,0.09194088,9.656561594,61.18255578,127552.214,8817183.319,2205.266416,0.062298,1339.89689,0.226486966,0.479918378,28.65813075,0.02893544,6.623085408,0.028644194,126333.4299,7.300960602,11568.69996,0.056013538,24.44925433,28935.52524,4.690371698,64.46252433,125.4608345,8388.249494,2.790244662,0.03043313,0.038740376,2.288221667
1,70.96,278.96,9144560464,3.668006397,100,3.20598419,478.96,62.93007482,-85.04,564,42.54596948,203.1762714,-0.601028051,7714934813,0.094379849,6447.582004,155.1649402,12.1257095,4297.028759,-145.0338706,35.89124377,3.379474052,0.826024097,1.278831989,2.084028557,1.643315455,0.02075728,6.312679094,-0.255786006,0.898110573,0.534184542,0.577274792,0.448922121,0.050834423,4.546239377,9.817679456,14688.79712,0.089386767,11.07714805,149.7988105,2.653247072,0.026834276,0.01194543,4.822553159,102804.2374,0.612254266,0.74042342,0.699525911,0.805286251,118.5562203,0.010049923,834.6728526,0.073760415,15.25827034,128.9794981,42616.6064,7272060.221,280.9858068,0.019403842,2864.420997,0.253130169,0.514484197,64.85966418,0.010167454,6.914498894,0.051082962,42233.38668,7.570702017,15660.55426,0.070695255,17.1742802,20907.21294,10.40002317,153.1330613,77.22114282,12818.93407,0.649534958,0.011228814,0.063734928,8.483289074
1,57.12,240.12,6890716240,3.50799069,93,3.166903704,603.12,56.4870509,-79.88,683,39.07164599,173.1438598,-0.547418267,5813447985,0.103715198,5067.484251,127.2187004,10.98771706,2578.029294,-90.65265542,28.49938982,2.558913053,0.833868324,1.117653122,1.930343392,1.244637523,0.024410329,5.992359331,-0.271797097,0.906006593,0.565915042,0.602582883,0.466727042,0.052037233,4.395807671,7.764575717,16387.20258,0.099254064,8.736097887,123.136782,2.860039956,0.033905661,0.013857386,4.746285723,97896.86081,0.579712046,0.71755761,0.776465472,0.784225268,95.03475294,0.011400328,711.4438046,0.075863063,14.24918701,109.973022,70351.49446,9467831.594,600.7062882,0.02508651,2380.960119,0.253887835,0.514705797,55.56682775,0.014040486,6.817321177,0.04079999,69750.76366,7.489489317,15419.32704,0.067083427,18.03626573,23839.24949,8.192691347,125.4420173,87.65029388,11692.1718,0.893424759,0.013019783,0.053655169,5.992972007
1,221.24,636.24,48363197484,4.704848382,200,3.497186562,1094.24,129.1808222,-163.76,1258,85.96112252,483.8810291,-0.615175795,43392273133,0.047609098,27700.95427,712.3958152,26.07789391,78869.54587,-1274.187792,147.6702362,18.38713667,0.776033334,2.953052824,3.101249297,9.153698544,0.004971892,8.477393768,-0.179268165,0.874446689,0.329958182,0.407039255,0.321558733,0.012933031,5.552802593,41.51434323,8405.33819,0.046765073,45.68066815,705.8298239,1.560384529,0.003741561,0.002519712,5.351870116,141784.1331,0.783907381,0.870198359,0.219821877,0.904789534,638.9667709,0.002318591,1425.126351,0.034601363,65.59333074,675.31289,3000.585864,2107085.753,4.962202313,0.003540267,14620.24612,0.354972349,0.617191715,409.5092052,0.002330951,7.340205829,0.19939871,2975.434861,7.895632133,25072.06619,0.121381447,7.140462792,9833.944887,44.4066372,704.1341041,26.27971107,17717.79255,0.055755846,0.00246913,0.191033993,130.2784576
1,82.24,325.24,9560164997,3.932174425,128,2.821812137,611.24,74.74571478,-83.76,695,52.97598746,227.346313,-0.270084808,8065565320,0.075224332,8680.189079,181.1114271,13.03008221,6785.211969,-92.28023275,49.05957598,3.768882915,0.855849668,1.325073406,2.13235872,1.904743398,0.015328053,6.66123445,-0.287804052,0.931757503,0.529911353,0.573429259,0.446560287,0.035648707,4.833465536,13.20711472,10082.06156,0.073026515,14.63715279,175.3617945,2.59190408,0.024630212,0.010931323,5.048825467,87519.78715,0.6204876,0.745930727,0.676606449,0.81054951,140.3069245,0.009212012,798.3819968,0.067607926,17.85056437,148.1571683,31296.9287,5753085.409,204.8992284,0.017305437,3087.727411,0.261472386,0.522872324,76.16012883,0.009211148,6.913524383,0.063844511,31051.59745,7.878549755,12939.4903,0.069956426,17.71559363,13913.86855,13.97004476,177.9542941,75.56380396,14093.54863,0.611548923,0.010359838,0.072569869,11.25472555
1,176.24,478.24,23377804788,4.343789018,151,3.988068858,1028.24,96.2784275,-139.76,1168,63.18136628,358.5255713,-0.302411656,20974959130,0.061355986,15944.86772,424.3221627,20.16128549,27424.71771,-206.5504357,82.90114744,11.53857411,0.752894703,2.356523872,2.80062522,5.706831071,0.007826958,7.794623131,-0.181199499,0.862341752,0.371378221,0.44390079,0.359530193,0.018857299,5.192261579,23.60993039,9206.450112,0.05945675,26.95632001,422.3219127,1.668191314,0.006410358,0.004257051,5.081599199,117538.381,0.753874233,0.850924345,0.26061493,0.889406717,375.1075012,0.00389343,1107.414071,0.040876055,46.93814288,399.9263989,5684.628414,2408071.276,14.53387834,0.007189914,9186.577145,0.339088186,0.60234665,239.7018026,0.00458291,7.178922105,0.148962726,5639.562854,7.642607439,19967.95961,0.109791883,7.829659837,11158.87448,25.59042142,422.8295055,31.60471433,13354.55964,0.096994924,0.004101965,0.152270762,61.97796645
